id_item,id_pedido,id_produto,quantidade,valor_unitario
4103,1608,76,4,1731.87
4104,1608,11,1,151.65
4105,1608,11,1,151.65
4106,1609,20,5,1843.17
4107,1610,64,1,836.83
4108,1610,90,2,208.43
4109,1610,7,1,822.95
4110,1610,61,2,1298.94
4111,1611,18,3,1587.33
4112,1612,87,3,261.23
4113,1612,86,5,995.7
4114,1612,12,1,1848.58
4115,1613,40,3,829.17
4116,1613,13,1,1325.75
4117,1614,6,5,159.38
4118,1615,25,2,89.32
4119,1616,63,1,1022.66
4120,1616,35,5,1273.22
4121,1616,38,5,648.91
4122,1616,68,1,1021.4
4123,1617,18,1,1587.33
4124,1617,60,5,928.28
4125,1617,34,2,1993.92
4126,1618,64,5,836.83
4127,1619,89,3,1749.64
4128,1619,5,4,487.33
4129,1620,86,2,995.7
4130,1620,89,4,1749.64
4131,1620,58,3,1108.98
4132,1621,38,4,648.91
4133,1621,54,2,881.85
4134,1621,40,3,829.17
4135,1622,31,4,1156.73
4136,1622,20,2,1843.17
4137,1623,11,1,151.65
4138,1624,19,1,1500.43
4139,1625,17,2,152.11
4140,1625,93,1,158.91
4141,1625,37,3,702.44
4142,1625,89,3,1749.64
4143,1626,92,4,825.86
4144,1626,56,4,1600.63
4145,1627,83,5,96.86
4146,1628,91,2,40.54
4147,1628,61,1,1298.94
4148,1628,47,2,1318.74
4149,1629,25,3,89.32
4150,1629,9,1,470.64
4151,1629,5,3,487.33
4152,1629,50,2,1249.04
4153,1630,60,4,928.28
4154,1630,91,3,40.54
4155,1630,58,2,1108.98
4156,1630,42,4,1629.0
4157,1631,97,5,766.22
4158,1631,90,2,208.43
4159,1631,1,2,129.86
4160,1632,54,1,881.85
4161,1632,63,3,1022.66
4162,1632,19,1,1500.43
4163,1633,31,5,1156.73
4164,1633,78,4,671.56
4165,1634,26,2,1471.72
4166,1634,54,1,881.85
4167,1634,99,1,1746.04
4168,1635,92,3,825.86
4169,1635,79,3,760.65
4170,1635,44,1,635.89
4171,1636,62,5,1001.77
4172,1637,28,2,465.56
4173,1637,43,5,83.03
4174,1638,68,4,1021.4
4175,1638,68,5,1021.4
4176,1638,79,5,760.65
4177,1639,56,1,1600.63
4178,1639,59,5,457.15
4179,1640,69,4,1729.41
4180,1640,6,3,159.38
4181,1640,43,1,83.03
4182,1641,76,1,1731.87
4183,1641,61,4,1298.94
4184,1641,60,5,928.28
4185,1641,74,2,1676.58
4186,1642,76,2,1731.87
4187,1642,58,3,1108.98
4188,1642,39,1,1716.89
4189,1643,86,5,995.7
4190,1643,33,4,1832.98
4191,1644,1,5,129.86
4192,1644,30,1,1999.15
4193,1644,29,4,1178.37
4194,1645,51,1,1254.56
4195,1645,56,1,1600.63
4196,1646,36,5,1938.42
4197,1647,3,5,1254.77
4198,1647,94,3,683.74
4199,1647,99,5,1746.04
4200,1647,85,1,778.3
4201,1648,75,2,1997.82
4202,1648,69,5,1729.41
4203,1648,37,1,702.44
4204,1648,31,4,1156.73
4205,1649,23,5,1005.94
4206,1649,84,2,1413.4
4207,1649,2,4,1895.7
4208,1650,43,2,83.03
4209,1651,3,1,1254.77
4210,1651,17,3,152.11
4211,1651,22,3,1402.47
4212,1651,86,3,995.7
4213,1652,21,4,257.46
4214,1652,27,2,508.23
4215,1652,47,1,1318.74
4216,1652,98,3,1257.33
4217,1653,70,5,1547.62
4218,1653,82,1,1713.47
4219,1653,10,2,1408.95
4220,1654,1,2,129.86
4221,1655,100,3,1238.74
4222,1656,15,4,457.37
4223,1656,44,1,635.89
4224,1657,66,1,919.01
4225,1657,62,5,1001.77
4226,1657,36,1,1938.42
4227,1657,46,1,1731.17
4228,1658,23,4,1005.94
4229,1658,25,5,89.32
4230,1658,33,1,1832.98
4231,1659,9,2,470.64
4232,1660,44,2,635.89
4233,1660,67,5,773.34
4234,1661,62,3,1001.77
4235,1661,4,3,1324.25
4236,1662,97,4,766.22
4237,1662,14,5,856.03
4238,1662,100,4,1238.74
4239,1662,28,2,465.56
4240,1663,80,4,1740.51
4241,1663,100,5,1238.74
4242,1664,96,2,1706.16
4243,1665,72,4,541.67
4244,1665,50,3,1249.04
4245,1665,83,3,96.86
4246,1665,26,1,1471.72
4247,1666,58,2,1108.98
4248,1667,74,3,1676.58
4249,1668,86,3,995.7
4250,1669,54,1,881.85
4251,1669,41,4,583.55
4252,1669,11,2,151.65
4253,1670,77,5,1081.78
4254,1671,76,2,1731.87
4255,1672,64,5,836.83
4256,1672,71,3,686.35
4257,1672,16,5,1817.74
4258,1672,5,3,487.33
4259,1673,40,5,829.17
4260,1673,55,3,251.64
4261,1674,14,1,856.03
4262,1675,86,2,995.7
4263,1675,90,3,208.43
4264,1675,49,2,383.29
4265,1676,44,4,635.89
4266,1676,10,5,1408.95
4267,1676,47,1,1318.74
4268,1677,40,3,829.17
4269,1677,53,1,270.72
4270,1677,4,3,1324.25
4271,1677,42,2,1629.0
4272,1678,18,5,1587.33
4273,1679,47,1,1318.74
4274,1680,34,3,1993.92
4275,1681,16,2,1817.74
4276,1681,74,2,1676.58
4277,1681,75,1,1997.82
4278,1682,7,3,822.95
4279,1682,40,5,829.17
4280,1683,92,5,825.86
4281,1684,71,3,686.35
4282,1684,13,4,1325.75
4283,1684,97,1,766.22
4284,1685,54,1,881.85
4285,1685,85,3,778.3
4286,1685,35,1,1273.22
4287,1686,9,1,470.64
4288,1686,76,1,1731.87
4289,1687,62,1,1001.77
4290,1688,47,4,1318.74
4291,1688,70,1,1547.62
4292,1688,34,2,1993.92
4293,1688,76,5,1731.87
4294,1689,11,3,151.65
4295,1689,22,2,1402.47
4296,1690,81,1,1147.88
4297,1691,28,2,465.56
4298,1691,22,5,1402.47
4299,1691,31,4,1156.73
4300,1691,1,5,129.86
4301,1692,74,2,1676.58
4302,1692,64,5,836.83
4303,1692,31,1,1156.73
4304,1693,28,5,465.56
4305,1693,86,4,995.7
4306,1693,25,5,89.32
4307,1693,38,3,648.91
4308,1694,52,5,415.08
4309,1694,53,5,270.72
4310,1695,35,2,1273.22
4311,1695,79,1,760.65
4312,1695,91,4,40.54
4313,1696,83,5,96.86
4314,1696,64,1,836.83
4315,1696,15,4,457.37
4316,1697,96,3,1706.16
4317,1697,89,2,1749.64
4318,1698,83,5,96.86
4319,1698,16,2,1817.74
4320,1699,92,1,825.86
4321,1699,30,2,1999.15
4322,1700,94,1,683.74
4323,1701,18,2,1587.33
4324,1701,36,1,1938.42
4325,1701,74,1,1676.58
4326,1701,84,2,1413.4
4327,1702,90,1,208.43
4328,1703,14,3,856.03
4329,1703,27,4,508.23
4330,1703,19,2,1500.43
4331,1703,93,1,158.91
4332,1704,42,4,1629.0
4333,1704,49,5,383.29
4334,1704,88,3,670.67
4335,1705,85,2,778.3
4336,1705,82,2,1713.47
4337,1705,27,4,508.23
4338,1705,46,2,1731.17
4339,1706,63,4,1022.66
4340,1706,36,4,1938.42
4341,1707,33,1,1832.98
4342,1708,60,2,928.28
4343,1708,8,1,945.13
4344,1708,96,4,1706.16
4345,1708,68,3,1021.4
4346,1709,53,1,270.72
4347,1709,37,2,702.44
4348,1710,36,2,1938.42
4349,1710,55,1,251.64
4350,1710,61,5,1298.94
4351,1711,76,4,1731.87
4352,1712,39,2,1716.89
4353,1712,58,2,1108.98
4354,1712,89,3,1749.64
4355,1713,50,3,1249.04
4356,1713,21,4,257.46
4357,1713,29,4,1178.37
4358,1713,18,1,1587.33
4359,1714,83,4,96.86
4360,1714,50,2,1249.04
4361,1715,15,3,457.37
4362,1715,93,3,158.91
4363,1716,89,1,1749.64
4364,1716,35,5,1273.22
4365,1716,40,4,829.17
4366,1717,9,5,470.64
4367,1718,31,3,1156.73
4368,1719,32,5,946.3
4369,1719,79,5,760.65
4370,1719,68,2,1021.4
4371,1720,68,1,1021.4
4372,1720,20,1,1843.17
4373,1720,42,5,1629.0
4374,1720,54,5,881.85
4375,1721,1,4,129.86
4376,1721,25,2,89.32
4377,1721,14,3,856.03
4378,1722,33,3,1832.98
4379,1722,76,2,1731.87
4380,1722,81,4,1147.88
4381,1722,86,5,995.7
4382,1723,13,4,1325.75
4383,1723,61,5,1298.94
4384,1723,26,2,1471.72
4385,1724,6,3,159.38
4386,1724,46,4,1731.17
4387,1724,98,2,1257.33
4388,1725,64,2,836.83
4389,1725,56,5,1600.63
4390,1725,3,1,1254.77
4391,1726,73,2,572.85
4392,1727,53,1,270.72
4393,1727,27,4,508.23
4394,1728,69,1,1729.41
4395,1728,14,5,856.03
4396,1728,57,2,628.39
4397,1728,29,2,1178.37
4398,1729,48,1,929.33
4399,1729,5,3,487.33
4400,1730,76,4,1731.87
4401,1731,36,5,1938.42
4402,1732,27,1,508.23
4403,1732,44,2,635.89
4404,1732,79,1,760.65
4405,1732,12,3,1848.58
4406,1733,6,4,159.38
4407,1733,89,3,1749.64
4408,1734,85,1,778.3
4409,1734,63,2,1022.66
4410,1735,43,1,83.03
4411,1735,12,5,1848.58
4412,1735,75,2,1997.82
4413,1735,74,3,1676.58
4414,1736,55,3,251.64
4415,1737,97,4,766.22
4416,1737,72,2,541.67
4417,1737,4,1,1324.25
4418,1738,86,3,995.7
4419,1739,23,2,1005.94
4420,1739,30,1,1999.15
4421,1740,26,2,1471.72
4422,1740,26,2,1471.72
4423,1741,59,1,457.15
4424,1741,85,4,778.3
4425,1741,29,5,1178.37
4426,1742,5,1,487.33
4427,1742,93,2,158.91
4428,1743,81,3,1147.88
4429,1743,88,4,670.67
4430,1743,20,1,1843.17
4431,1744,61,4,1298.94
4432,1744,1,2,129.86
4433,1745,5,5,487.33
4434,1745,23,4,1005.94
4435,1745,14,1,856.03
4436,1746,28,1,465.56
4437,1746,20,4,1843.17
4438,1747,56,2,1600.63
4439,1748,35,5,1273.22
4440,1748,92,5,825.86
4441,1749,58,2,1108.98
4442,1749,77,5,1081.78
4443,1749,85,5,778.3
4444,1750,58,4,1108.98
4445,1750,23,5,1005.94
4446,1751,36,3,1938.42
4447,1751,34,5,1993.92
4448,1751,28,1,465.56
4449,1751,26,4,1471.72
4450,1752,49,5,383.29
4451,1752,60,1,928.28
4452,1752,75,1,1997.82
4453,1753,7,2,822.95
4454,1753,95,5,1303.17
4455,1754,72,4,541.67
4456,1755,84,5,1413.4
4457,1755,92,2,825.86
4458,1755,7,5,822.95
4459,1755,24,5,881.14
4460,1756,17,2,152.11
4461,1756,7,5,822.95
4462,1757,31,5,1156.73
4463,1758,44,5,635.89
4464,1759,34,3,1993.92
4465,1760,71,2,686.35
4466,1760,23,1,1005.94
4467,1760,55,4,251.64
4468,1761,18,2,1587.33
4469,1761,90,1,208.43
4470,1762,80,4,1740.51
4471,1762,10,4,1408.95
4472,1763,95,3,1303.17
4473,1764,22,3,1402.47
4474,1764,44,1,635.89
4475,1764,5,1,487.33
4476,1764,100,1,1238.74
4477,1765,93,1,158.91
4478,1766,42,2,1629.0
4479,1767,11,2,151.65
4480,1768,13,4,1325.75
4481,1768,69,3,1729.41
4482,1768,8,5,945.13
4483,1768,4,2,1324.25
4484,1769,41,4,583.55
4485,1769,87,1,261.23
4486,1769,65,3,1960.69
4487,1770,34,2,1993.92
4488,1770,11,5,151.65
4489,1770,19,5,1500.43
4490,1771,37,4,702.44
4491,1771,67,1,773.34
4492,1771,20,2,1843.17
4493,1771,98,3,1257.33
4494,1772,41,4,583.55
4495,1773,6,5,159.38
4496,1773,56,4,1600.63
4497,1773,4,1,1324.25
4498,1773,77,1,1081.78
4499,1774,85,3,778.3
4500,1775,49,3,383.29
4501,1775,82,3,1713.47
4502,1776,47,5,1318.74
4503,1777,68,2,1021.4
4504,1777,52,4,415.08
4505,1777,73,1,572.85
4506,1778,53,2,270.72
4507,1778,35,5,1273.22
4508,1779,42,3,1629.0
4509,1779,85,1,778.3
4510,1780,40,2,829.17
4511,1780,74,4,1676.58
4512,1780,94,1,683.74
4513,1781,81,4,1147.88
4514,1782,53,2,270.72
4515,1783,53,5,270.72
4516,1783,79,5,760.65
4517,1784,80,3,1740.51
4518,1784,3,5,1254.77
4519,1784,100,5,1238.74
4520,1784,24,2,881.14
4521,1785,8,3,945.13
4522,1786,16,4,1817.74
4523,1787,68,1,1021.4
4524,1787,72,5,541.67
4525,1787,95,1,1303.17
4526,1788,81,3,1147.88
4527,1788,83,2,96.86
4528,1788,71,4,686.35
4529,1789,32,5,946.3
4530,1789,25,4,89.32
4531,1789,92,2,825.86
4532,1789,68,1,1021.4
4533,1790,35,2,1273.22
4534,1790,20,1,1843.17
4535,1790,19,4,1500.43
4536,1790,80,3,1740.51
4537,1791,67,5,773.34
4538,1791,83,3,96.86
4539,1792,39,2,1716.89
4540,1792,3,2,1254.77
4541,1792,54,2,881.85
4542,1792,48,5,929.33
4543,1793,28,1,465.56
4544,1793,40,3,829.17
4545,1793,11,4,151.65
4546,1793,6,4,159.38
4547,1794,81,4,1147.88
4548,1794,21,3,257.46
4549,1794,97,3,766.22
4550,1795,6,2,159.38
4551,1795,52,2,415.08
4552,1795,93,3,158.91
4553,1796,70,2,1547.62
4554,1796,38,2,648.91
4555,1796,94,1,683.74
4556,1797,61,4,1298.94
4557,1798,53,3,270.72
4558,1798,38,5,648.91
4559,1798,74,5,1676.58
4560,1799,99,2,1746.04
4561,1800,48,2,929.33
4562,1801,36,3,1938.42
4563,1801,93,2,158.91
4564,1802,79,1,760.65
4565,1802,87,3,261.23
4566,1802,5,3,487.33
4567,1802,88,1,670.67
4568,1803,31,2,1156.73
4569,1803,28,2,465.56
4570,1803,98,3,1257.33
4571,1804,68,3,1021.4
4572,1804,76,3,1731.87
4573,1805,51,2,1254.56
4574,1806,14,1,856.03
4575,1806,13,5,1325.75
4576,1807,68,4,1021.4
4577,1807,93,1,158.91
4578,1807,70,1,1547.62
4579,1807,78,2,671.56
4580,1808,76,1,1731.87
4581,1808,81,2,1147.88
4582,1809,28,2,465.56
4583,1809,52,3,415.08
4584,1809,29,1,1178.37
4585,1809,53,1,270.72
4586,1810,11,5,151.65
4587,1811,98,3,1257.33
4588,1811,50,1,1249.04
4589,1811,60,5,928.28
4590,1811,53,5,270.72
4591,1812,2,2,1895.7
4592,1813,4,1,1324.25
4593,1813,76,1,1731.87
4594,1814,100,4,1238.74
4595,1814,15,5,457.37
4596,1814,17,5,152.11
4597,1815,32,4,946.3
4598,1816,61,4,1298.94
4599,1816,34,3,1993.92
4600,1816,77,1,1081.78
4601,1817,1,5,129.86
4602,1817,88,2,670.67
4603,1817,51,3,1254.56
4604,1817,79,3,760.65
4605,1818,8,1,945.13
4606,1818,40,5,829.17
4607,1819,16,5,1817.74
4608,1820,14,5,856.03
4609,1820,38,2,648.91
4610,1820,30,4,1999.15
4611,1821,44,1,635.89
4612,1821,76,2,1731.87
4613,1821,97,4,766.22
4614,1821,25,2,89.32
4615,1822,28,5,465.56
4616,1822,78,5,671.56
4617,1823,10,2,1408.95
4618,1823,58,3,1108.98
4619,1824,44,4,635.89
4620,1824,10,1,1408.95
4621,1824,33,1,1832.98
4622,1825,17,5,152.11
4623,1825,69,4,1729.41
4624,1825,96,1,1706.16
4625,1826,81,1,1147.88
4626,1826,100,3,1238.74
4627,1826,31,4,1156.73
4628,1827,55,4,251.64
4629,1827,96,1,1706.16
4630,1827,67,1,773.34
4631,1827,15,2,457.37
4632,1828,100,1,1238.74
4633,1828,6,2,159.38
4634,1828,8,5,945.13
4635,1828,27,3,508.23
4636,1829,51,5,1254.56
4637,1829,12,1,1848.58
4638,1829,50,2,1249.04
4639,1829,88,4,670.67
4640,1830,42,2,1629.0
4641,1831,23,2,1005.94
4642,1832,44,3,635.89
4643,1832,7,4,822.95
4644,1832,66,5,919.01
4645,1833,56,5,1600.63
4646,1833,14,4,856.03
4647,1834,55,5,251.64
4648,1834,83,2,96.86
4649,1834,80,2,1740.51
4650,1834,68,3,1021.4
4651,1835,96,1,1706.16
4652,1835,15,2,457.37
4653,1835,39,5,1716.89
4654,1836,68,4,1021.4
4655,1837,44,3,635.89
4656,1837,31,4,1156.73
4657,1838,53,1,270.72
4658,1838,28,2,465.56
4659,1839,79,1,760.65
4660,1839,7,1,822.95
4661,1839,86,3,995.7
4662,1840,89,1,1749.64
4663,1840,78,1,671.56
4664,1840,65,3,1960.69
4665,1840,73,5,572.85
4666,1841,38,3,648.91
4667,1842,3,4,1254.77
4668,1842,33,5,1832.98
4669,1843,52,5,415.08
4670,1843,91,5,40.54
4671,1844,99,5,1746.04
4672,1844,74,4,1676.58
4673,1844,100,3,1238.74
4674,1844,71,5,686.35
4675,1845,12,5,1848.58
4676,1845,38,2,648.91
4677,1845,69,3,1729.41
4678,1845,75,4,1997.82
4679,1846,19,3,1500.43
4680,1846,73,1,572.85
4681,1847,3,5,1254.77
4682,1847,40,5,829.17
4683,1847,80,2,1740.51
4684,1848,25,1,89.32
4685,1848,24,2,881.14
4686,1849,100,2,1238.74
4687,1849,100,4,1238.74
4688,1849,52,5,415.08
4689,1850,53,5,270.72
4690,1851,72,4,541.67
4691,1852,51,1,1254.56
4692,1852,59,4,457.15
4693,1853,83,4,96.86
4694,1854,96,2,1706.16
4695,1854,40,5,829.17
4696,1855,67,5,773.34
4697,1855,29,3,1178.37
4698,1856,84,2,1413.4
4699,1856,67,2,773.34
4700,1856,85,5,778.3
4701,1857,37,1,702.44
4702,1858,53,1,270.72
4703,1858,19,5,1500.43
4704,1858,79,4,760.65
4705,1859,4,5,1324.25
4706,1859,19,4,1500.43
4707,1859,76,3,1731.87
4708,1860,56,3,1600.63
4709,1860,12,5,1848.58
4710,1861,74,4,1676.58
4711,1861,45,4,240.68
4712,1861,81,1,1147.88
4713,1861,28,1,465.56
4714,1862,55,1,251.64
4715,1862,87,2,261.23
4716,1862,99,2,1746.04
4717,1862,68,3,1021.4
4718,1863,97,1,766.22
4719,1863,33,2,1832.98
4720,1863,100,3,1238.74
4721,1864,70,2,1547.62
4722,1864,31,5,1156.73
4723,1864,99,3,1746.04
4724,1864,66,3,919.01
4725,1865,4,2,1324.25
4726,1866,97,2,766.22
4727,1866,1,1,129.86
4728,1866,86,5,995.7
4729,1866,56,5,1600.63
4730,1867,50,1,1249.04
4731,1867,8,1,945.13
4732,1867,98,4,1257.33
4733,1867,65,2,1960.69
4734,1868,11,2,151.65
4735,1869,4,1,1324.25
4736,1869,9,4,470.64
4737,1869,68,1,1021.4
4738,1870,11,3,151.65
4739,1870,81,5,1147.88
4740,1870,10,3,1408.95
4741,1871,59,4,457.15
4742,1872,81,5,1147.88
4743,1872,26,5,1471.72
4744,1873,83,4,96.86
4745,1873,81,2,1147.88
4746,1873,7,3,822.95
4747,1873,29,3,1178.37
4748,1874,3,4,1254.77
4749,1874,57,4,628.39
4750,1874,77,3,1081.78
4751,1875,21,1,257.46
4752,1875,92,4,825.86
4753,1875,18,4,1587.33
4754,1875,98,4,1257.33
4755,1876,77,2,1081.78
4756,1876,45,1,240.68
4757,1877,96,4,1706.16
4758,1878,50,1,1249.04
4759,1878,21,5,257.46
4760,1878,90,5,208.43
4761,1878,9,3,470.64
4762,1879,51,5,1254.56
4763,1880,9,2,470.64
4764,1880,26,2,1471.72
4765,1880,59,2,457.15
4766,1881,17,3,152.11
4767,1882,92,2,825.86
4768,1882,26,3,1471.72
4769,1882,52,1,415.08
4770,1883,70,1,1547.62
4771,1883,60,1,928.28
4772,1883,27,2,508.23
4773,1883,87,1,261.23
4774,1884,78,2,671.56
4775,1885,49,1,383.29
4776,1886,97,4,766.22
4777,1886,31,5,1156.73
4778,1887,17,4,152.11
4779,1887,64,5,836.83
4780,1887,74,3,1676.58
4781,1888,16,2,1817.74
4782,1888,28,4,465.56
4783,1888,10,5,1408.95
4784,1888,38,3,648.91
4785,1889,76,1,1731.87
4786,1889,93,2,158.91
4787,1889,75,3,1997.82
4788,1890,19,4,1500.43
4789,1891,66,1,919.01
4790,1891,13,4,1325.75
4791,1891,36,3,1938.42
4792,1892,31,4,1156.73
4793,1893,88,3,670.67
4794,1893,14,4,856.03
4795,1894,69,1,1729.41
4796,1894,19,4,1500.43
4797,1894,95,4,1303.17
4798,1894,86,5,995.7
4799,1895,24,1,881.14
4800,1895,2,2,1895.7
4801,1896,63,5,1022.66
4802,1897,14,2,856.03
4803,1897,34,5,1993.92
4804,1898,22,5,1402.47
4805,1898,70,3,1547.62
4806,1898,95,4,1303.17
4807,1898,94,5,683.74
4808,1899,30,4,1999.15
4809,1899,30,5,1999.15
4810,1899,32,1,946.3
4811,1899,66,2,919.01
4812,1900,53,1,270.72
4813,1900,44,2,635.89
4814,1900,74,4,1676.58
4815,1901,64,5,836.83
4816,1902,52,1,415.08
4817,1902,59,4,457.15
4818,1902,90,1,208.43
4819,1902,52,4,415.08
4820,1903,52,5,415.08
4821,1903,100,2,1238.74
4822,1904,47,1,1318.74
4823,1905,70,2,1547.62
4824,1905,11,2,151.65
4825,1905,24,2,881.14
4826,1905,81,3,1147.88
4827,1906,87,2,261.23
4828,1906,12,4,1848.58
4829,1906,87,3,261.23
4830,1907,100,3,1238.74
4831,1908,14,3,856.03
4832,1908,52,5,415.08
4833,1908,20,1,1843.17
4834,1908,67,2,773.34
4835,1909,74,2,1676.58
4836,1910,73,4,572.85
4837,1910,59,5,457.15
4838,1910,6,5,159.38
4839,1911,31,4,1156.73
4840,1911,80,5,1740.51
4841,1911,70,3,1547.62
4842,1912,21,2,257.46
4843,1913,43,1,83.03
4844,1914,85,5,778.3
4845,1914,56,5,1600.63
4846,1915,65,3,1960.69
4847,1915,83,2,96.86
4848,1915,39,5,1716.89
4849,1916,95,5,1303.17
4850,1916,66,5,919.01
4851,1916,81,1,1147.88
4852,1917,37,3,702.44
4853,1918,81,5,1147.88
4854,1918,65,4,1960.69
4855,1918,97,1,766.22
4856,1918,89,4,1749.64
4857,1919,46,2,1731.17
4858,1920,70,4,1547.62
4859,1920,58,4,1108.98
4860,1921,26,5,1471.72
4861,1921,99,2,1746.04
4862,1921,4,5,1324.25
4863,1921,58,3,1108.98
4864,1922,100,1,1238.74
4865,1922,79,1,760.65
4866,1922,93,4,158.91
4867,1922,64,5,836.83
4868,1923,50,5,1249.04
4869,1923,20,5,1843.17
4870,1923,74,4,1676.58
4871,1923,65,4,1960.69
4872,1924,17,3,152.11
4873,1924,67,5,773.34
4874,1925,64,1,836.83
4875,1925,83,5,96.86
4876,1926,88,5,670.67
4877,1926,1,4,129.86
4878,1926,83,2,96.86
4879,1927,48,1,929.33
4880,1927,90,3,208.43
4881,1928,85,3,778.3
4882,1929,49,5,383.29
4883,1929,43,4,83.03
4884,1929,73,1,572.85
4885,1929,4,1,1324.25
4886,1930,36,5,1938.42
4887,1930,23,3,1005.94
4888,1931,35,3,1273.22
4889,1931,24,5,881.14
4890,1931,51,4,1254.56
4891,1932,26,2,1471.72
4892,1932,46,5,1731.17
4893,1932,38,2,648.91
4894,1932,82,2,1713.47
4895,1933,88,5,670.67
4896,1933,95,5,1303.17
4897,1934,51,2,1254.56
4898,1934,25,5,89.32
4899,1934,74,1,1676.58
4900,1935,52,2,415.08
4901,1935,34,1,1993.92
4902,1935,88,3,670.67
4903,1936,69,3,1729.41
4904,1936,93,4,158.91
4905,1937,44,4,635.89
4906,1937,22,5,1402.47
4907,1938,52,5,415.08
4908,1938,29,2,1178.37
4909,1939,68,5,1021.4
4910,1939,88,3,670.67
4911,1939,14,2,856.03
4912,1940,72,4,541.67
4913,1941,47,1,1318.74
4914,1941,83,4,96.86
4915,1941,67,3,773.34
4916,1942,72,3,541.67
4917,1942,3,5,1254.77
4918,1942,42,4,1629.0
4919,1942,99,3,1746.04
4920,1943,29,1,1178.37
4921,1943,25,3,89.32
4922,1943,81,5,1147.88
4923,1944,87,5,261.23
4924,1945,15,4,457.37
4925,1946,22,1,1402.47
4926,1946,26,5,1471.72
4927,1946,91,3,40.54
4928,1946,75,2,1997.82
4929,1947,5,1,487.33
4930,1947,47,2,1318.74
4931,1947,51,3,1254.56
4932,1948,42,3,1629.0
4933,1949,14,3,856.03
4934,1949,42,2,1629.0
4935,1949,14,2,856.03
4936,1949,94,2,683.74
4937,1950,80,2,1740.51
4938,1950,54,4,881.85
4939,1950,94,5,683.74
4940,1951,31,4,1156.73
4941,1952,41,1,583.55
4942,1952,3,5,1254.77
4943,1952,35,2,1273.22
4944,1952,90,1,208.43
4945,1953,99,1,1746.04
4946,1953,5,3,487.33
4947,1953,23,4,1005.94
4948,1954,79,5,760.65
4949,1954,16,5,1817.74
4950,1954,68,4,1021.4
4951,1954,72,1,541.67
4952,1955,97,4,766.22
4953,1955,1,3,129.86
4954,1956,17,2,152.11
4955,1956,66,5,919.01
4956,1956,72,3,541.67
4957,1957,21,2,257.46
4958,1957,43,5,83.03
4959,1957,100,4,1238.74
4960,1957,54,1,881.85
4961,1958,99,5,1746.04
4962,1958,65,4,1960.69
4963,1958,97,4,766.22
4964,1959,36,3,1938.42
4965,1959,22,2,1402.47
4966,1959,64,3,836.83
4967,1959,66,3,919.01
4968,1960,70,3,1547.62
4969,1960,94,5,683.74
4970,1960,55,3,251.64
4971,1961,92,5,825.86
4972,1961,37,2,702.44
4973,1961,65,2,1960.69
4974,1962,79,1,760.65
4975,1962,11,4,151.65
4976,1962,43,1,83.03
4977,1963,1,1,129.86
4978,1963,6,2,159.38
4979,1964,48,2,929.33
4980,1964,76,2,1731.87
4981,1964,10,2,1408.95
4982,1965,83,1,96.86
4983,1965,42,3,1629.0
4984,1966,27,1,508.23
4985,1967,44,4,635.89
4986,1967,5,5,487.33
4987,1967,27,4,508.23
4988,1968,88,1,670.67
4989,1968,37,3,702.44
4990,1969,67,5,773.34
4991,1969,79,4,760.65
4992,1969,50,5,1249.04
4993,1970,19,4,1500.43
4994,1970,89,2,1749.64
4995,1970,55,4,251.64
4996,1970,82,4,1713.47
4997,1971,83,4,96.86
4998,1971,20,1,1843.17
4999,1971,17,3,152.11
5000,1972,48,3,929.33
5001,1972,27,1,508.23
5002,1973,23,5,1005.94
5003,1973,14,2,856.03
5004,1974,9,2,470.64
5005,1974,26,5,1471.72
5006,1975,83,1,96.86
5007,1975,81,3,1147.88
5008,1976,8,4,945.13
5009,1977,12,5,1848.58
5010,1978,54,3,881.85
5011,1978,63,2,1022.66
5012,1979,92,5,825.86
5013,1979,60,3,928.28
5014,1980,69,2,1729.41
5015,1981,52,5,415.08
5016,1981,91,1,40.54
5017,1981,86,4,995.7
5018,1981,23,2,1005.94
5019,1982,62,4,1001.77
5020,1982,42,3,1629.0
5021,1982,96,3,1706.16
5022,1983,62,2,1001.77
5023,1983,49,2,383.29
5024,1983,74,1,1676.58
5025,1984,19,5,1500.43
5026,1984,12,5,1848.58
5027,1984,100,4,1238.74
5028,1985,85,5,778.3
5029,1985,31,1,1156.73
5030,1985,51,1,1254.56
5031,1985,71,2,686.35
5032,1986,16,4,1817.74
5033,1986,23,1,1005.94
5034,1986,59,2,457.15
5035,1986,26,4,1471.72
5036,1987,73,5,572.85
5037,1987,24,1,881.14
5038,1988,24,2,881.14
5039,1988,20,5,1843.17
5040,1988,73,5,572.85
5041,1989,95,4,1303.17
5042,1989,22,1,1402.47
5043,1990,42,5,1629.0
5044,1990,10,3,1408.95
5045,1990,31,5,1156.73
5046,1990,71,2,686.35
5047,1991,22,3,1402.47
5048,1991,84,3,1413.4
5049,1992,74,5,1676.58
5050,1992,27,3,508.23
5051,1993,35,4,1273.22
5052,1993,16,4,1817.74
5053,1993,93,4,158.91
5054,1994,29,2,1178.37
5055,1994,51,3,1254.56
5056,1994,32,1,946.3
5057,1994,74,3,1676.58
5058,1995,33,5,1832.98
5059,1995,100,4,1238.74
5060,1995,79,1,760.65
5061,1996,58,5,1108.98
5062,1996,75,4,1997.82
5063,1997,24,5,881.14
5064,1998,57,1,628.39
5065,1998,21,1,257.46
